from;to;weight
n2893;n2923;2
n2893;n2894;2
n2893;n2957;3
n2893;n1227;3
n2893;n3027;2
n2893;n2662;2
n2893;n5904;3
n2893;n2847;2
n2893;n2944;2
n2893;n10104;3
n2893;n2844;2
n2893;n3255;2
n2893;n2884;2
n2893;n3026;2
n2893;n2890;2
n2893;n7786;2
n2893;n2895;2
n2893;n3022;2
n2893;n716;2
n2893;n3025;2
n2893;n3024;2
n15633;n3684;2
n15633;n14503;2
n15633;n7908;2
n15633;n10013;2
n11227;n9487;2
n11227;n9382;2
n11227;n12229;2
n11227;n5586;2
n11227;n8426;2
n12675;n11059;2
n12675;n8597;2
n12675;n7500;2
n12675;n11073;2
n12675;n3939;2
n12675;n14077;2
n12675;n3951;2
n12675;n9473;2
n1765;n1659;2
n1765;n1760;3
n1765;n1762;2
n1765;n1667;2
n1765;n14366;2
n1765;n6278;2
n1765;n1806;2
n1765;n1689;2
n1765;n1632;2
n1765;n1608;2
n1765;n1807;2
n1765;n141;2
n1765;n1698;2
n1765;n11967;2
n1765;n1551;2
n11212;n3063;2
n11212;n4635;2
n11212;n5865;2
n12439;n2297;3
n12439;n12016;5
n12439;n1626;7
n12439;n1637;5
n12439;n6295;2
n12439;n12444;2
n12439;n2275;2
n12439;n12010;3
n12439;n78;4
n12439;n71;2
n12439;n109;2
n12439;n14728;2
n12439;n6419;2
n12439;n6441;2
n12439;n162;6
n12439;n2274;2
n12439;n2313;4
n12439;n12443;2
n12439;n1565;4
n12439;n13057;3
n12439;n1605;2
n12439;n7191;3
n12439;n6423;2
n12439;n12487;2
n12439;n1728;2
n12439;n166;4
n12439;n1950;3
n12439;n6198;2
n12439;n3659;2
n12439;n12979;2
n12439;n6272;2
n12439;n1864;4
n12439;n10699;3
n12439;n2333;7
n12439;n2322;2
n12439;n12004;4
n12439;n2316;2
n12439;n127;3
n12439;n164;5
n12439;n12497;2
n12439;n6258;4
n12439;n12015;3
n12439;n123;2
n12439;n1814;2
n12439;n13050;2
n12439;n12980;2
n12439;n145;3
n12439;n2298;2
n12439;n1688;14
n12439;n3067;3
n3260;n1459;6
n3260;n3961;7
n3260;n3300;6
n3260;n3175;2
n3260;n4986;2
n3260;n15284;3
n3260;n447;4
n3260;n4428;2
n3260;n9332;2
n3260;n676;2
n3260;n3315;3
n3260;n9049;2
n3260;n1069;2
n3260;n6311;2
n3260;n3276;4
n3260;n527;3
n3260;n9007;2
n3260;n11120;2
n3260;n9098;6
n3260;n452;2
n3260;n648;2
n3260;n3292;2
n3260;n3967;3
n3260;n545;2
n3260;n3169;5
n3260;n2080;3
n3260;n7316;3
n3260;n7118;2
n3260;n3404;2
n3260;n3266;3
n3260;n12400;3
n3260;n6490;2
n3260;n4225;2
n3260;n3226;2
n3260;n2674;4
n3260;n551;2
n3260;n8964;2
n3260;n716;2
n3260;n3721;2
n3260;n6508;3
n3260;n729;2
n3260;n2683;3
n3260;n3248;3
n3260;n3213;4
n3260;n5720;2
n3260;n707;3
n3260;n2856;2
n3260;n3255;3
n3260;n3253;4
n3260;n1193;2
n3260;n9105;2
n3260;n3183;2
n3260;n3295;4
n3260;n9350;4
n3260;n9076;2
n3260;n3304;2
n3260;n8981;2
n3260;n3317;2
n3260;n7725;3
n3260;n556;2
n3260;n3321;2
n3260;n11055;2
n3260;n3283;2
n3260;n658;3
n3260;n564;2
n3260;n3142;3
n3260;n4196;3
n3260;n660;3
n3260;n529;3
n3260;n2882;5
n3260;n13397;2
n3260;n12422;4
n3260;n538;2
n3260;n3957;2
n3260;n6958;2
n3260;n756;4
n3260;n3910;2
n3260;n4060;2
n3260;n3263;2
n3260;n3361;2
n3260;n7277;3
n3260;n735;4
n3260;n5696;3
n3260;n3930;3
n3260;n3268;7
n3260;n7479;2
n3260;n7590;2
n3260;n3273;4
n3260;n10154;2
n3260;n8436;2
n3260;n4912;3
n3260;n874;2
n3260;n7720;3
n3260;n725;2
n3260;n3407;3
n3260;n1067;3
n3260;n1275;4
n3260;n478;2
n3260;n3555;2
n3260;n4502;2
n3260;n9346;2
n3260;n4030;2
n3260;n2990;2
n3260;n3294;2
n3260;n7768;2
n3260;n3297;2
n3260;n790;3
n3260;n578;3
n3260;n3920;3
n3260;n3536;2
n3260;n12423;2
n3260;n2827;2
n3260;n3308;4
n3260;n3306;3
n3260;n2662;2
n3260;n3316;2
n3260;n2119;2
n3260;n3281;3
n3260;n1171;3
n3260;n2648;2
n3260;n9097;2
n3260;n4432;2
n3260;n3141;2
n3260;n9075;2
n3260;n2896;2
n3260;n503;6
n3260;n11612;2
n3260;n6131;2
n3260;n10397;2
n3260;n546;3
n3260;n10642;3
n3260;n9468;2
n3260;n555;2
n3260;n3234;2
n3260;n11613;2
n3260;n10247;2
n3260;n701;8
n3260;n1495;2
n3260;n3225;2
n3260;n1064;3
n3260;n6895;2
n3260;n3136;5
n3260;n3296;2
n3260;n4236;2
n3260;n3510;2
n3260;n4997;2
n3260;n3307;4
n3260;n1215;2
n3260;n3172;2
n3260;n670;3
n3260;n3312;2
n3260;n3832;2
n3260;n3354;2
n3260;n528;4
n3260;n2677;4
n3260;n4988;2
n3260;n659;3
n3260;n3284;2
n3260;n7506;2
n3260;n4415;4
n3260;n640;2
n3260;n3289;2
n3260;n13338;2
n3260;n7694;2
n3260;n3290;3
n3260;n2612;2
n3260;n10894;2
n3260;n7323;2
n3260;n5736;2
n3260;n3267;2
n3260;n15282;2
n3260;n484;2
n3260;n3938;2
n3260;n3320;4
n3260;n7373;2
n3260;n11119;2
n3260;n3242;2
n3260;n3140;2
n3260;n574;5
n3260;n3960;3
n3260;n3247;2
n3260;n702;2
n3260;n3182;2
n3260;n2624;3
n3260;n3252;5
n3260;n2636;3
n3260;n5036;2
n3260;n6499;3
n7174;n7163;2
n7174;n10670;2
n7174;n7263;2
n7174;n3884;2
n7174;n7216;2
n11065;n3355;4
n13965;n14508;2
n13965;n16214;2
n13965;n5894;2
n13965;n12605;2
n13965;n13651;2
n13965;n1478;10
n13965;n14531;2
n13965;n12255;10
n13965;n12757;2
n13965;n14517;2
n13965;n12555;2
n13965;n14519;2
n13965;n12296;2
n13965;n12768;2
n13965;n14522;2
n13965;n11888;2
n13965;n4637;2
n13965;n17171;2
n13965;n2522;9
n13965;n4590;8
n13965;n11931;2
n13965;n2461;2
n13965;n5889;2
n13965;n5888;2
n4145;n4181;2
n10304;n5735;2
n10304;n16524;2
n10304;n13017;2
n12924;n1034;3
n12924;n1113;2
n12924;n17709;2
n12924;n1126;2
n12924;n1039;2
n12924;n11643;2
n12924;n11634;2
n12924;n15825;2
n12924;n1070;2
n12924;n11625;3
n12924;n12925;3
n12924;n11628;2
n12924;n1119;3
n5889;n12560;2
n5889;n5891;2
n5889;n2541;2
n5889;n2520;2
n5889;n15897;2
n2069;n8573;2
n2069;n2963;2
n2069;n3266;2
n2069;n2962;3
n2069;n2945;2
n2069;n17146;2
n2069;n7376;2
n2069;n2944;2
n2069;n789;2
n2069;n3817;2
n2069;n6900;2
n2069;n3930;2
n2069;n1192;3
n2069;n1227;2
n2069;n10101;2
n2069;n2957;4
n4276;n4326;2
n4276;n1362;4
n4276;n4370;2
n4276;n2421;2
n4276;n4388;4
n4276;n4261;3
n4276;n1392;10
n4276;n16838;2
n4276;n4308;2
n4276;n8523;3
n4276;n4306;4
n4276;n2407;4
n4276;n8521;5
n4276;n2374;8
n4276;n4309;3
n4276;n4287;5
n4276;n1412;3
n4276;n9229;3
n4276;n4279;8
n4276;n3881;4
n4276;n6740;2
n4276;n10683;2
n4276;n6743;3
n4276;n10655;4
n4276;n8234;7
n4276;n4329;3
n4276;n4316;2
n4276;n4319;2
n4276;n8134;2
n4276;n6680;4
n4276;n2438;2
n4276;n8228;4
n4276;n1386;10
n4276;n2401;13
n4276;n8660;2
n4276;n3842;13
n4276;n6750;3
n4276;n2444;11
n4276;n4365;2
n4276;n4296;13
n4276;n4294;2
n4276;n11450;2
n4276;n386;2
n4276;n8525;4
n4276;n4270;5
n4276;n8133;6
n4276;n2377;12
n4276;n4290;2
n4276;n4292;11
n4276;n4317;6
n4276;n4318;2
n4276;n4347;11
n4276;n4312;5
n4276;n6677;3
n4276;n1315;4
n4276;n6730;6
n4276;n1310;2
n4276;n4269;11
n4276;n7230;2
n4276;n1186;2
n4276;n2448;9
n4276;n6700;8
n4276;n6699;2
n4276;n1411;6
n4276;n6736;6
n4276;n8130;5
n4276;n8283;3
n4276;n1393;27
n4276;n5018;2
n4276;n8524;4
n4276;n3820;2
n4276;n624;4
n4276;n1390;11
n4276;n8532;3
n4276;n8151;3
n4276;n8530;4
n4276;n1333;2
n4276;n4258;2
n4276;n2409;3
n4276;n2450;3
n4276;n8129;3
n4276;n4307;5
n4276;n6674;3
n4276;n4272;2
n4276;n4346;2
n4276;n8531;5
n4276;n2434;6
n4276;n4254;4
n4276;n2376;9
n4276;n1415;4
n4276;n10660;4
n4276;n1432;5
n4276;n2436;10
n4276;n4283;6
n4276;n6676;2
n4276;n1421;13
n4276;n4322;3
n4276;n5754;3
n4276;n8153;3
n4276;n4291;2
n4276;n8121;3
n4276;n1389;10
n4276;n1420;9
n4276;n4000;3
n4276;n4289;3
n4276;n12122;2
n4276;n1398;5
n4276;n1433;3
n4276;n2380;5
n4276;n1295;4
n4276;n6684;6
n4276;n8526;5
n4276;n6675;3
n4276;n4299;6
n4276;n1425;13
n4276;n12656;2
n4276;n2724;4
n4276;n4332;4
n4276;n1385;20
n4276;n1431;8
n4276;n8163;3
n4276;n6726;3
n4276;n8152;5
n4276;n2442;7
n4276;n2721;2
n4276;n1366;4
n4276;n2437;9
n4276;n4268;9
n4276;n3851;2
n4276;n4304;2
n4276;n2404;10
n4276;n6673;8
n4276;n3850;2
n4276;n1416;10
n4276;n4284;2
n4276;n1293;8
n4276;n6741;2
n4276;n1291;5
n4276;n3849;2
n4276;n4262;6
n4276;n2443;5
n4276;n2451;4
n4276;n4275;2
n4276;n1381;2
n4276;n5758;2
n4276;n8140;4
n4276;n4277;5
n4276;n2406;2
n4276;n1336;4
n4276;n2416;12
n4276;n10958;2
n4276;n1394;15
n4276;n2405;5
n4276;n8154;3
n4276;n2723;9
n4276;n1427;9
n4276;n8149;3
n4276;n4004;7
n4276;n1548;2
n4276;n4252;5
n4276;n4342;3
n4276;n8528;4
n4276;n2431;6
n4276;n6681;8
n4276;n10685;2
n4276;n1405;2
n4276;n4282;2
n4276;n2375;2
n4276;n6683;6
n4276;n7232;2
n4276;n4298;4
n4276;n4300;2
n4276;n6679;23
n4276;n8199;4
n4276;n4373;7
n4276;n2014;5
n4276;n8527;4
n4276;n8132;7
n4276;n6682;13
n4276;n6678;2
n4276;n8574;2
n4276;n2415;5
n4276;n4263;14
n4276;n4320;5
n4276;n1313;4
n4276;n6672;3
n4276;n8148;4
n4276;n4397;7
n4276;n2441;9
n4276;n1413;17
n4276;n4260;6
n4276;n1397;11
n4276;n6671;2
n4276;n6739;7
n14138;n10991;2
n14138;n7819;2
n14138;n7804;2
n14138;n7805;2
n14138;n14136;3
n14138;n16564;3
n7270;n2674;2
n7270;n3504;2
n7270;n3266;2
n7270;n3213;2
n7270;n683;2
n7270;n9007;2
n7270;n2810;2
n7270;n2735;2
n7270;n3165;2
n7270;n11075;2
n7270;n3268;2
n7270;n16506;2
n7270;n3976;3
n7270;n596;2
n7270;n13347;2
n7270;n569;2
n7270;n9235;3
n7270;n6481;2
n7270;n672;2
n7270;n556;2
n7270;n542;2
n7270;n9004;2
n7270;n786;2
n7270;n2623;3
n7270;n5652;2
n7270;n4412;2
n7270;n2725;2
n7270;n737;2
n7270;n5667;2
n7270;n10642;2
n7270;n733;2
n7270;n5627;2
n7270;n7499;2
n7270;n481;2
n7270;n465;2
n7270;n8995;2
n7270;n7768;2
n7270;n3948;2
n7270;n780;2
n7270;n8998;2
n7270;n13328;2
n7270;n2598;2
n7270;n11585;2
n7270;n11095;2
n7270;n2926;2
n7270;n638;3
n7270;n16467;2
n7270;n9342;2
n7270;n748;2
n7270;n7194;2
n7270;n744;2
n7270;n778;2
n7270;n3235;2
n7270;n11293;2
n7270;n9966;2
n7270;n9067;3
n7270;n6501;2
n7270;n9315;4
n7270;n4236;2
n7270;n692;2
n7270;n5717;2
n7270;n568;2
n7270;n689;3
n7270;n2004;2
n7270;n3354;2
n7270;n3171;3
n7270;n3402;2
n7270;n3368;2
n7270;n3289;2
n7270;n3290;2
n7270;n9009;2
n1902;n1570;3
n1902;n1573;4
n1902;n1664;3
n1902;n1950;2
n1902;n1578;3
n1902;n89;2
n1902;n1551;4
n1902;n131;3
n1902;n1597;2
n1902;n163;2
n1902;n1869;2
n1902;n127;2
n1902;n1797;2
n564;n13121;4
n564;n4558;4
n564;n3354;2
n564;n13113;2
n564;n4570;2
n564;n3307;2
n564;n2730;3
n564;n691;2
n564;n10196;2
n564;n3289;2
n564;n3290;4
n564;n6482;2
n564;n16440;2
n564;n4541;3
n564;n11775;2
n564;n640;2
n564;n10218;2
n564;n3282;2
n564;n528;2
n564;n4564;5
n564;n9925;2
n564;n4550;4
n564;n16936;3
n564;n3252;3
n564;n3247;4
n564;n702;2
n564;n574;3
n564;n3243;2
n564;n3938;2
n564;n540;2
n564;n3316;2
n564;n2119;2
n564;n3306;3
n564;n3308;2
n564;n4474;2
n564;n9554;2
n564;n12803;2
n564;n503;5
n564;n4478;3
n564;n16443;3
n564;n10181;2
n564;n4528;3
n564;n4529;4
n564;n3225;2
n564;n1064;3
n564;n701;3
n564;n9574;3
n564;n3234;3
n564;n556;2
n564;n5538;3
n564;n8981;2
n564;n11755;2
n564;n10177;2
n564;n882;2
n564;n3295;2
n564;n4539;2
n564;n2882;3
n564;n15220;2
n564;n538;4
n564;n4545;3
n564;n2623;2
n564;n660;2
n564;n529;2
n564;n3279;2
n564;n16442;2
n564;n9559;3
n564;n13109;2
n564;n3930;2
n564;n10191;2
n564;n9550;5
n564;n6900;3
n564;n4471;10
n564;n4551;2
n564;n756;2
n564;n299;2
n564;n4536;2
n564;n2990;6
n564;n478;3
n564;n4547;4
n564;n4571;2
n564;n9555;3
n564;n1446;2
n564;n9948;2
n564;n569;2
n564;n15786;2
n564;n9560;3
n564;n9078;2
n564;n6494;2
n564;n3175;2
n564;n3300;3
n564;n1459;7
n564;n4555;6
n564;n4544;3
n564;n4522;2
n564;n3276;2
n564;n4526;3
n564;n2674;2
n564;n10988;3
n564;n3275;2
n564;n3154;2
n564;n16446;2
n564;n2080;2
n564;n9061;3
n564;n7316;2
n564;n10759;2
n564;n4531;3
n564;n707;2
n564;n2856;2
n564;n10220;2
n564;n3253;2
n564;n5223;3
n564;n3248;3
n564;n4627;2
n564;n551;2
n564;n11772;3
n5330;n5328;2
n5330;n13807;3
n5330;n13809;2
n5330;n14432;3
n5330;n5341;2
n5330;n5310;2
n5330;n5293;4
n5330;n5251;2
n5330;n13810;2
n5330;n5247;3
n5330;n12825;2
n5330;n3003;2
n5330;n12827;2
n5330;n5243;2
n5330;n7619;2
n5330;n5254;2
n5330;n13812;2
n16883;n51;2
n16883;n15480;2
n16070;n11106;2
n6691;n8820;2
n6691;n10643;2
n6691;n10644;3
n6691;n2018;3
n6691;n3851;2
n6691;n4385;2
n14423;n13809;2
n14423;n5237;2
n14423;n13818;2
n14423;n17557;2
n14423;n5325;3
n14423;n5324;2
n14423;n17295;2
n15047;n15457;2
n16503;n13811;2
n16503;n14432;3
n16503;n1138;2
n3386;n2091;2
n3386;n3395;2
n3386;n756;3
n2641;n3928;2
n2641;n2599;9
n2641;n3361;3
n2641;n3877;2
n2641;n7286;2
n2641;n2612;4
n2641;n4214;2
n2641;n2636;6
n2641;n2993;3
n2641;n2624;2
n2641;n3960;2
n2641;n2645;3
n2641;n2649;4
n2641;n4224;2
n2641;n2605;4
n2641;n10444;2
n2641;n4213;2
n2641;n4212;2
n2641;n3879;2
n2641;n2666;4
n2641;n2708;2
n2641;n658;3
n2641;n4208;3
n2641;n2604;2
n2641;n2674;2
n2641;n4225;2
n2641;n4198;4
n2641;n2600;3
n2641;n4202;3
n2641;n2714;2
n2641;n2633;2
n2641;n3213;3
n2641;n4219;3
n2641;n780;2
n2641;n2617;2
n2641;n790;3
n2641;n2902;2
n2641;n3942;3
n2641;n2626;4
n2641;n4207;5
n2641;n2648;2
n2641;n4205;2
n15593;n15599;2
n15593;n15278;2
n289;n12390;3
n289;n14749;2
n289;n1022;2
n289;n291;3
n289;n5096;2
n289;n9682;3
n289;n15133;2
n289;n9222;2
n289;n14259;2
n289;n12392;4
n289;n13689;2
n289;n8881;2
n289;n252;2
n289;n2251;2
n289;n15135;2
n289;n16883;2
n289;n14660;4
n289;n5140;2
n289;n15136;2
n289;n16961;3
n289;n5125;2
n289;n9196;2
n289;n9694;2
n289;n9190;2
n289;n9132;2
n289;n15095;2
n289;n281;2
n289;n2260;3
n289;n8877;2
n289;n15131;2
n289;n16855;2
n289;n5119;2
n289;n8871;2
n289;n5082;2
n289;n8940;2
n289;n1025;2
n289;n2224;3
n289;n13669;2
n289;n9189;2
n289;n6658;2
n289;n992;2
n289;n2201;4
n289;n8947;2
n289;n14670;2
n289;n8911;2
n289;n51;2
n289;n2238;2
n289;n9662;2
n289;n9661;2
n289;n237;2
n289;n15480;2
n289;n9649;2
n289;n2246;2
n289;n216;2
n289;n9125;2
n556;n538;3
n556;n3263;3
n556;n4428;2
n556;n8979;2
n556;n3300;2
n556;n553;2
n556;n3130;2
n556;n4006;2
n556;n3289;4
n556;n528;2
n556;n3282;3
n556;n8325;2
n556;n3307;2
n556;n3367;2
n556;n3267;2
n556;n2896;2
n556;n3308;2
n556;n701;2
n556;n555;2
n2033;n12035;2
n2033;n4011;2
n2033;n3513;2
n2033;n5012;2
n2033;n3507;2
n2033;n4428;2
n2033;n8643;2
n6957;n8670;2
n16821;n13864;2
n16821;n7300;4
n16821;n2010;2
n16821;n7272;2
n16821;n17547;2
n16821;n16818;3
n16821;n5672;2
n16821;n7163;2
n16821;n13868;6
n16821;n7168;2
n16821;n7274;3
n16821;n7166;3
n16677;n353;2
n16677;n7668;2
n16677;n310;6
n2072;n2896;2
n4881;n1469;2
n4881;n4850;3
n4881;n10287;3
n4881;n1528;2
n4881;n16843;2
n4881;n13845;2
n4881;n4838;2
n4881;n5776;2
n4881;n5763;2
n4881;n16610;2
n4881;n10873;2
n4881;n7324;2
n4881;n4888;2
n2907;n10089;2
n2907;n9107;2
n2907;n3000;2
n2907;n2865;2
n2907;n2909;19
n2907;n2864;2
n2907;n2859;2
n2907;n2998;2
n2907;n2976;3
n2907;n2974;2
n2907;n2966;3
n2907;n2847;2
n2907;n5781;2
n2907;n2992;3
n2907;n2994;3
n2907;n2728;2
n2907;n2910;19
n2907;n2991;2
n7853;n7831;2
n7853;n896;2
n7853;n4174;3
n7853;n13882;2
n7853;n11093;2
n7853;n6927;2
n7853;n11254;2
n7853;n919;2
n14648;n9523;2
n15499;n3284;2
n15499;n15488;2
n15499;n4140;2
n15499;n15492;2
n6362;n4875;2
n6362;n13458;2
n6362;n6358;2
n6362;n1274;2
n6362;n7445;2
n6362;n3251;2
n6362;n3252;2
n6362;n16511;2
n14764;n5126;2
n14764;n9213;2
n14764;n2201;2
n7738;n11077;2
n7738;n14095;2
n3345;n3379;2
n3345;n5613;2
n3345;n3364;3
n3345;n386;6
n3345;n3374;7
n3345;n6475;2
n3345;n8992;2
n3345;n3359;2
n3345;n5669;2
n3345;n9881;2
n3345;n3344;2
n3345;n3341;2
n3345;n8985;2
n3345;n10894;3
n3345;n3380;2
n3345;n13362;2
n3345;n3953;2
n3345;n3368;3
n3345;n11036;2
n3345;n3171;3
n3345;n3346;2
n3345;n3353;2
n3345;n3348;2
n3345;n3384;2
n3345;n11316;2
n3345;n3370;3
n3345;n3363;2
n3345;n2001;2
n3345;n481;2
n3345;n7963;2
n3345;n3371;2
n3345;n3355;2
n3345;n6991;6
n3345;n8359;2
n3345;n9019;2
n3345;n3360;4
n3345;n11034;3
n3345;n11037;3
n3345;n3383;2
n3345;n1549;2
n3345;n3366;3
n3345;n3166;6
n3345;n9039;2
n3345;n666;3
n3345;n2061;2
n3345;n11318;2
n3345;n3358;3
n3345;n3347;2
n3345;n8827;2
n3345;n3342;2
n3345;n683;2
n3345;n520;2
n13094;n1688;3
n13094;n192;2
n13094;n145;2
n13094;n1890;2
n13094;n3067;5
n13094;n157;3
n13094;n2320;2
n13094;n2316;3
n13094;n2333;3
n13094;n10052;3
n13094;n1815;5
n13094;n161;3
n13094;n162;8
n13094;n2297;2
n13094;n7220;2
n13094;n409;2
n13094;n1985;3
n13094;n6225;2
n13094;n105;2
n13094;n13607;2
n13094;n2273;2
n13094;n12499;2
n13094;n166;2
n13094;n1645;2
n13094;n12539;2
n7526;n12495;2
n7526;n162;5
n7526;n12482;3
n7526;n13607;3
n7526;n203;3
n7526;n6250;2
n7526;n197;7
n7526;n2305;3
n7526;n2313;2
n7526;n1688;4
n7526;n163;5
n7526;n6433;3
n7526;n6268;6
n7526;n131;3
n7526;n1565;3
n7526;n89;2
n7526;n7193;7
n7526;n7191;2
n7526;n161;7
n7526;n2297;2
n7526;n166;3
n7526;n1645;2
n7526;n6226;3
n7526;n1626;3
n7526;n117;9
n7526;n1961;3
n7526;n10040;3
n7526;n78;3
n7526;n12452;2
n7526;n12007;2
n7526;n2328;2
n7526;n6299;4
n5011;n441;2
n5011;n10420;2
n5011;n6900;2
n5011;n3267;5
n15572;n7315;2
n15572;n3321;2
n15572;n5793;2
n15572;n6391;2
n15572;n1276;2
n15572;n4850;3
n13253;n13847;2
n13253;n17407;5
n13253;n16842;7
n13253;n7466;3
n13253;n1063;2
n13253;n15039;2
n13253;n1263;3
n13253;n17144;3
n13253;n15371;2
n13253;n1441;2
n13253;n6350;2
n13253;n13263;3
n13253;n1131;2
n13253;n4878;2
n13253;n5646;2
n13253;n634;10
n13253;n15446;2
n13253;n13280;4
n12483;n7564;2
n12483;n14048;4
n12483;n101;5
n12483;n6235;2
n12483;n123;2
n12483;n173;2
n12483;n62;2
n1199;n16608;2
n1199;n6388;2
n1199;n1163;2
n1199;n6147;2
n1199;n8347;6
n1199;n3231;2
n8459;n1262;2
n14259;n14634;2
n14259;n9701;2
n14259;n16911;2
n14259;n984;2
n14259;n232;3
n14259;n8304;2
n14259;n17230;2
n14259;n1029;2
n14259;n2260;2
n14259;n2204;2
n14259;n2188;2
n14259;n2201;4
n14259;n14670;3
n14259;n981;2
n14259;n14742;2
n14259;n2238;3
n14259;n252;2
n14259;n260;3
n14259;n1517;2
n14259;n9645;2
n14259;n14665;2
n14259;n9682;2
n14259;n9529;2
n14259;n16807;2
n14259;n8927;2
n14259;n16656;3
n14259;n15859;2
n14259;n16244;2
n14259;n8870;2
n14259;n8954;2
n14259;n15136;2
n14259;n14658;2
n14259;n9657;3
n7701;n14863;2
n7701;n13029;2
n7701;n7703;2
n7701;n436;2
n7701;n9404;2
n7701;n2598;2
n7701;n7702;2
n7701;n2071;2
n7701;n13611;2
n7701;n7705;2
n7701;n2644;2
n7701;n11059;2
n7701;n3327;2
n7701;n11813;3
n7701;n9473;2
n7701;n14398;2
n16368;n3239;2
n16368;n7735;2
n16368;n14080;3
n4475;n12854;3
n4475;n10533;2
n4475;n4495;3
n4475;n4469;2
n4475;n2882;4
n4475;n16448;4
n4475;n10815;2
n4475;n6451;2
n4475;n12105;3
n4475;n4464;2
n4475;n4437;2
n4475;n540;2
n4475;n10828;2
n4475;n12108;2
n4475;n10467;2
n4475;n15963;2
n4475;n15392;2
n4475;n12074;2
n4475;n3186;2
n4475;n15380;2
n4475;n10547;2
n4475;n10490;2
n12233;n3939;2
n12233;n13137;7
n12233;n5754;3
n12233;n721;2
n12928;n1035;2
n12928;n11639;2
n12928;n12918;2
n12928;n1054;3
n12928;n1134;2
n12928;n1148;2
n12928;n1040;2
n12928;n12934;2
n12928;n14026;2
n12928;n12938;2
n12928;n12942;3
n12928;n11634;2
n12928;n12947;3
n12928;n12926;2
n2878;n2859;4
n2878;n2879;4
n2878;n2875;2
n2878;n2864;4
n2878;n2855;5
n2878;n3024;2
n2878;n3000;2
n2878;n2865;4
n2878;n2872;14
n2878;n10104;3
n2878;n3022;3
n2878;n2838;6
n2878;n6458;2
n2878;n2832;2
n2878;n2839;5
n2878;n2980;2
n2878;n5781;2
n2878;n6464;2
n2878;n2966;2
n2878;n2869;2
n2878;n2968;2
n2878;n2973;3
n2878;n2974;4
n2878;n2837;2
n2878;n2868;14
n3812;n6682;2
n3812;n5014;4
n3812;n2450;4
n3812;n2415;2
n3812;n8129;2
n3812;n4307;2
n3812;n2441;2
n3812;n1413;3
n3812;n2376;6
n3812;n2436;5
n3812;n6739;3
n3812;n4179;2
n3812;n2377;3
n3812;n1394;12
n3812;n1427;7
n3812;n8214;2
n3812;n6700;8
n3812;n6699;6
n3812;n2431;6
n3812;n2412;2
n3812;n2372;3
n3812;n1393;10
n3812;n2396;2
n3812;n6679;6
n3812;n1311;2
n3812;n4332;4
n3812;n1385;16
n3812;n6726;4
n3812;n2442;4
n3812;n4099;2
n3812;n1416;11
n3812;n2444;5
n3812;n1293;4
n3812;n1421;8
n3812;n2439;4
n3812;n1420;6
n3812;n1392;5
n3812;n2407;2
n3812;n1398;8
n3812;n1425;4
n3812;n2391;2
n17501;n9636;2
n8983;n11807;2
n8983;n8982;3
n8983;n13693;2
n8983;n7115;2
n8983;n1225;2
n8983;n1227;3
n8983;n2957;8
n8983;n4855;2
n8983;n11602;2
n8983;n5904;3
n8983;n1192;2
n8983;n2953;2
n8983;n1090;2
n8983;n1285;3
n8983;n2873;3
n8983;n14785;4
n8983;n7788;3
n8983;n6149;3
n8983;n514;2
n8983;n7786;2
n8983;n5808;2
n8983;n1213;2
n8983;n15370;2
n8983;n2987;4
n8983;n1189;2
n8983;n7362;2
n8983;n1219;4
n8983;n8974;4
n8983;n11806;2
n8983;n9437;2
n8983;n6505;2
n8983;n1226;2
n8983;n16750;2
n8983;n2931;3
n8983;n16544;2
n8983;n5993;2
n8983;n2945;4
n8983;n6157;3
n8983;n9049;3
n8983;n9465;2
n8983;n1211;3
n8983;n8643;2
n8983;n9010;2
n8983;n2929;3
n8983;n2942;2
n8983;n6390;2
n8983;n553;3
n8983;n6354;2
n8983;n13879;2
n8983;n8701;2
n8983;n734;2
n8983;n2962;3
n8983;n14786;3
n8983;n3569;2
n8983;n13704;2
n8983;n11066;2
n8983;n3249;2
n8983;n1194;3
n10006;n3701;2
n10006;n7040;4
n10006;n3142;2
n1224;n3160;2
n1224;n552;2
n1224;n8476;2
n1224;n3143;2
n1224;n1222;2
n1224;n476;2
n1224;n8488;2
n1224;n465;2
n1224;n3782;5
n1224;n3175;2
n1224;n503;2
n1224;n5679;2
n9619;n10204;2
n9619;n1181;2
n9619;n9618;2
n9619;n9546;2
n9619;n10240;2
n9619;n16446;2
n9619;n4550;2
n9619;n4471;4
n9619;n280;2
n9619;n10759;2
n9619;n4536;2
n9619;n9614;2
n9619;n4540;4
n9619;n4533;4
n9619;n1523;2
n9619;n4547;3
n9619;n5223;2
n9619;n9574;3
n9619;n9622;2
n9619;n9623;2
n9619;n4483;2
n9619;n9555;2
n9619;n9621;2
n9619;n4562;2
n9619;n4558;2
n9619;n9560;4
n9619;n15786;2
n9619;n9617;3
n9619;n11765;3
n9619;n10187;2
n9619;n6053;2
n9619;n4568;2
n9619;n16450;2
n9619;n10772;3
n9619;n17161;2
n9619;n4555;2
n9619;n3410;2
n9619;n13122;2
n9619;n5202;2
n9619;n4532;4
n9619;n9599;3
n9619;n9586;3
n9619;n6093;3
n9619;n564;3
n9619;n9547;2
n9619;n4526;3
n9619;n4523;2
n9144;n5110;2
n9144;n959;2
n9144;n5093;3
n9144;n988;3
