id;ActorName;movies_95_04;main_genre;genres
n16173;McCormick, Carolyn;10;Western;Crime:1,Documentary:2,Drama:1,Family:1,Fantasy:1,NULL:1,Sci-Fi:1,Thriller:1,Western:1
n2427;Hanba, Tomoe;12;Animation;Animation:4,Fantasy:1,NULL:2,Romance:1,Sci-Fi:4
n15584;Wyn Davies, Geraint;12;Drama;Drama:4,NULL:2,Romance:1,Sci-Fi:1,Thriller:4
n17443;Usatova, Nina;16;Drama;Comedy:2,Drama:6,Fantasy:1,NULL:2,Romance:2,Sci-Fi:1,Thriller:1,War:1
n12275;Weisse, Ina;19;Comedy;Comedy:4,Crime:2,Drama:3,Family:1,NULL:2,Romance:3,Thriller:4
n4190;Chung, Gillian;18;Comedy;Action:2,Comedy:7,Drama:1,Fantasy:1,Horror:2,Romance:4,Thriller:1
n4233;Xzibit;21;Music;Action:1,Adult:1,Animation:1,Documentary:2,Music:7,NULL:4,Sci-Fi:1,Short:1,Thriller:3
n319;Granada, Isabel;11;Action;Action:4,Comedy:1,Drama:3,Fantasy:1,NULL:2
n7596;Sheen, Martin;85;Drama;Adventure:1,Comedy:2,Documentary:24,Drama:15,Family:3,Horror:1,NULL:11,Romance:1,Sci-Fi:1,Short:10,Thriller:11,War:5
n12249;Perry, Luke;25;Comedy;Action:1,Adventure:1,Comedy:5,Documentary:5,Drama:5,Horror:1,NULL:1,Romance:1,Sci-Fi:1,Short:1,Thriller:2,Western:1
n4577;Ríos, Arturo (I);12;Drama;Adventure:1,Drama:5,NULL:3,Romance:3
n2478;von Strombeck, Peter;11;Crime;Comedy:2,Crime:4,Drama:2,NULL:1,Thriller:2
n10046;Lane, Brooke;13;Adult;Adult:12,NULL:1
n5547;Gammell, Robin;13;Drama;Adventure:1,Drama:7,Romance:1,Short:1,Thriller:3
n6098;Cousins, Kelli;11;Sci-Fi;Action:2,Adventure:1,Animation:2,Family:1,NULL:1,Sci-Fi:4
n11175;Schrader, Maria;17;Drama;Comedy:2,Drama:5,NULL:3,Romance:2,Thriller:3,War:2
n15871;Romand, Anny;17;Drama;Comedy:2,Drama:4,NULL:8,Short:2,Thriller:1
n5163;Insinna, Flavio;20;Drama;Action:1,Comedy:3,Drama:6,Mystery:1,NULL:4,Romance:1,Thriller:4
n6837;Berketa, Norman Mikeal;14;Comedy;Action:1,Comedy:3,Drama:3,Family:3,Music:1,Romance:1,Thriller:1,War:1
n5778;Procter, Rupert;14;Drama;Comedy:2,Drama:5,NULL:3,Short:3,Thriller:1
n11966;La Brent, Logan;12;Adult;Adult:11,Comedy:1
n15139;Nercessian, Jacky;30;Comedy;Adventure:1,Comedy:9,Crime:1,Drama:4,Fantasy:1,NULL:7,Romance:1,Short:4,Thriller:1,War:1
n9336;Reinking, Ann;10;Music;Documentary:3,Music:5,Musical:2
n3075;Bellucci, Monica;43;Drama;Adventure:1,Comedy:4,Documentary:7,Drama:8,Family:2,Fantasy:1,Mystery:1,NULL:3,Romance:2,Sci-Fi:2,Short:4,Thriller:8
n8799;Shaffer, Erica;10;Romance;Animation:2,Drama:1,Family:1,NULL:2,Romance:2,Sci-Fi:2
n14631;Ulliel, Gaspard;14;Drama;Comedy:1,Crime:1,Drama:2,Mystery:1,NULL:5,Romance:2,Short:1,War:1
n13392;Embree, James;10;Adventure;Adventure:2,Comedy:2,Drama:1,Family:1,NULL:1,Romance:1,Thriller:1,War:1
n11937;Stinshoff, Julia;13;Comedy;Action:2,Comedy:6,Crime:1,NULL:1,Romance:1,Thriller:2
n6498;Clinton, Hillary Rodham;26;Music;Comedy:2,Documentary:15,Drama:2,Family:1,Music:3,NULL:3
n16224;Offerman, Nick;12;Drama;Comedy:3,Drama:4,Romance:3,Short:2
n5322;Fagralid, Helle;19;Drama;Comedy:2,Drama:4,Family:1,Horror:1,NULL:2,Romance:2,Short:4,Thriller:3
n276;Madruga, Teresa;12;Drama;Drama:5,NULL:5,Romance:1,Short:1
n15125;Hodge, Mike (I);14;Comedy;Action:1,Comedy:5,Drama:1,Horror:1,NULL:2,Romance:2,Thriller:2
n735;Hunt, Helen (I);23;Family;Crime:1,Documentary:5,Drama:3,Family:5,Mystery:1,NULL:3,Romance:3,Sci-Fi:1,Short:1
n6110;Niemczyk, Leon;22;Drama;Comedy:2,Crime:1,Drama:4,NULL:11,Romance:3,Short:1
n3001;Hancock, Herbie;13;Music;Documentary:3,Music:7,NULL:2,Thriller:1
n15496;Lau, Tats;30;Comedy;Action:2,Comedy:13,Drama:2,Fantasy:2,NULL:1,Romance:9,Thriller:1
n1168;Hutchings, Geoffrey;17;Drama;Comedy:2,Drama:10,Family:1,Music:1,Mystery:1,NULL:1,Sci-Fi:1
n14762;Abiteboul, Michaël;13;Drama;Crime:3,Drama:5,NULL:2,Short:3
n11477;Rieck, Billy;10;Thriller;Adventure:1,Comedy:1,Horror:1,Sci-Fi:2,Short:1,Thriller:3,Western:1
n2025;Joy, Robert (I);25;Drama;Adult:1,Crime:2,Drama:14,Mystery:1,NULL:3,Romance:2,Short:1,Thriller:1
n11618;King, Alan (I);20;Drama;Comedy:4,Crime:1,Documentary:6,Drama:4,NULL:4,Sci-Fi:1
n9938;Gómez, Paz;10;Drama;Comedy:2,Drama:3,Romance:2,Short:3
n1108;Rohde, Armin;52;Crime;Comedy:8,Crime:12,Drama:7,Family:5,Fantasy:1,Music:2,NULL:6,Romance:3,Short:1,Thriller:7
n3105;Zacher, Rolf;22;Comedy;Comedy:5,Crime:3,Drama:4,Fantasy:1,NULL:6,Romance:1,Thriller:2
n4905;Modine, Matthew;26;Drama;Action:1,Comedy:5,Crime:1,Documentary:3,Drama:9,Family:1,Fantasy:2,NULL:1,Romance:2,Thriller:1
n3832;Betts, Erik;19;Drama;Action:1,Adventure:1,Comedy:2,Documentary:2,Drama:3,Horror:1,NULL:3,Romance:1,Sci-Fi:2,Short:1,Thriller:2
n3811;McCary, Rod;10;Drama;Action:1,Comedy:1,Documentary:1,Drama:3,Mystery:1,NULL:2,Sci-Fi:1
n14172;Reis, Paulo;11;Drama;Drama:2,NULL:5,Romance:1,Thriller:1,War:2
n15284;Jones, Shirley (I);23;Family;Comedy:3,Documentary:6,Family:4,Fantasy:1,Horror:1,Music:4,NULL:4
n12851;Leland, Brad;14;Drama;Adventure:1,Comedy:2,Drama:6,NULL:1,Romance:2,Thriller:2
n5419;Korderas, Jimmy;14;Action;Action:11,NULL:1,Thriller:2
n5345;Robinson, Charles (IV);11;Action;Action:8,Comedy:1,Thriller:2
n8555;Kishi, Yûji;16;Animation;Action:2,Adventure:1,Animation:5,Family:1,NULL:4,Romance:1,Sci-Fi:2
n10023;Duro, Jazz;18;Adult;Adult:16,NULL:2
n14101;Welch, Michael (I);11;Comedy;Adventure:1,Animation:1,Comedy:2,Crime:1,Drama:1,Family:1,Fantasy:1,NULL:1,Romance:1,Western:1
n11291;Kagan, Elaine;10;Drama;Crime:2,Drama:5,Horror:1,Thriller:1,Western:1
n15625;Serrano, Fernanda;11;Drama;Comedy:1,Crime:1,Drama:2,NULL:6,Romance:1
n4978;McFadden, Davenia;11;Drama;Action:1,Comedy:1,Drama:5,Music:1,Romance:3
n2912;Wogan, Terry;27;Comedy;Comedy:2,Documentary:9,Music:1,NULL:8,Short:7
n10656;Kuter, Kay E.;11;Comedy;Adventure:1,Animation:1,Comedy:3,Family:1,Fantasy:2,Mystery:1,NULL:1,Sci-Fi:1
n9597;Cantoral, Itatí;12;Romance;Drama:2,Family:1,NULL:4,Romance:3,Thriller:2
n10747;Forte, Iaia;15;Drama;Comedy:3,Drama:5,Fantasy:1,NULL:5,Romance:1
n7609;Dunn, Ryan (II);18;Comedy;Action:1,Adventure:1,Comedy:6,Documentary:3,Music:1,NULL:3,Short:2,Thriller:1
n9181;Dinev, Patricia;10;Romance;Comedy:2,Crime:1,Drama:1,NULL:3,Romance:2,Short:1
n17583;Shcherbakov, Boris;11;Crime;Comedy:2,Crime:3,Drama:1,NULL:3,Romance:2
n14645;Lebrun, Françoise;13;Drama;Comedy:3,Drama:4,NULL:5,Short:1
n3327;Towne, Katharine;17;Comedy;Comedy:5,Drama:4,Horror:1,NULL:2,Romance:3,Thriller:2
n562;Leary, Denis;41;Comedy;Adventure:1,Comedy:13,Crime:2,Documentary:10,Drama:7,Music:1,NULL:1,Romance:3,Sci-Fi:1,Thriller:1,War:1
n14903;Lah-Ru, Frankie;12;Adult;Adult:5,NULL:7
n9868;Ustinov, Peter;22;Comedy;Comedy:3,Documentary:12,Drama:3,Family:1,NULL:2,Thriller:1
n7530;Hercules (II);32;Adult;Adult:16,NULL:16
n4945;Clayton, Gina;14;Drama;Comedy:1,Drama:6,Family:1,NULL:1,Sci-Fi:2,Short:2,Thriller:1
n4246;Ruffini, Gene;12;Drama;Comedy:1,Drama:5,NULL:3,Short:2,Thriller:1
n3891;Sinbad;19;Comedy;Comedy:8,Documentary:2,Drama:2,Family:2,Fantasy:1,Music:1,NULL:3
n15639;Fréchette, Richard;10;Drama;Drama:2,Mystery:1,NULL:4,Romance:2,Short:1
n5987;Junghans, Günter;27;Drama;Comedy:3,Crime:6,Drama:11,NULL:3,Romance:1,Thriller:3
n9557;Collado, Adriá;20;Comedy;Comedy:3,Drama:2,Family:1,Fantasy:2,Horror:2,Musical:1,NULL:6,Romance:3
n10897;Down, Lesley-Anne;12;Comedy;Action:1,Adventure:1,Comedy:3,Documentary:2,Drama:2,NULL:1,Sci-Fi:1,Thriller:1
n10041;Blue, Chelsea;30;Adult;Adult:24,NULL:6
n4836;Statham, Jason;16;Drama;Action:2,Animation:1,Comedy:2,Crime:1,Documentary:1,Drama:4,Mystery:1,NULL:1,Sci-Fi:2,Short:1
n17120;Savary, Jeanne;10;Comedy;Comedy:4,Drama:2,NULL:1,Short:3
n7918;Copping, Jennifer;12;Drama;Crime:1,Drama:6,NULL:1,Romance:1,Sci-Fi:1,Thriller:2
n712;Parnell, Chris (I);21;Comedy;Comedy:6,Music:2,NULL:5,Romance:2,Sci-Fi:1,Short:5
n6943;Brænne, Trond;16;Drama;Animation:1,Comedy:2,Drama:5,Family:2,Fantasy:1,NULL:2,Short:1,Thriller:2
n2895;Hanson, Taylor;16;Music;Comedy:4,Documentary:2,Drama:1,Music:6,Musical:1,NULL:2
n11003;Wong, B.D.;16;Thriller;Action:1,Adventure:1,Comedy:2,Drama:1,Family:1,Fantasy:2,Musical:2,NULL:1,Romance:1,Thriller:4
n16460;Aris, Jonathan;13;Drama;Adventure:1,Comedy:2,Drama:5,Family:1,Music:1,Mystery:1,Romance:1,Thriller:1
n2262;Piccoli, Michel;28;Drama;Comedy:5,Crime:1,Documentary:6,Drama:8,Family:1,Mystery:1,NULL:2,Romance:2,Sci-Fi:1,Short:1
n17093;Busse, John;10;Drama;Adventure:1,Comedy:1,Drama:1,NULL:4,Romance:1,Short:2
n6697;Imai, Yuka;26;Sci-Fi;Action:3,Adventure:2,Animation:4,Fantasy:4,NULL:1,Romance:2,Sci-Fi:8,Short:1,Thriller:1
n9419;Perez, Gary (I);10;Drama;Drama:3,Horror:1,NULL:3,Romance:1,Thriller:2
n2233;Van Hool, Roger;13;Comedy;Comedy:3,Drama:1,NULL:8,Romance:1
n7233;Hall, Gabriella;41;Drama;Adult:1,Comedy:5,Drama:7,Fantasy:2,Horror:1,Mystery:3,NULL:12,Romance:4,Sci-Fi:2,Thriller:4
n9161;Bierbichler, Josef;12;Drama;Comedy:1,Drama:3,NULL:3,Romance:2,Sci-Fi:1,Short:1,Thriller:1
n4337;Martinet, Charles;46;Comedy;Action:3,Adventure:1,Comedy:10,Drama:1,Family:6,Fantasy:8,Mystery:1,NULL:6,Sci-Fi:6,Thriller:3,War:1
n7441;Westhead, David;25;Drama;Action:1,Comedy:1,Documentary:1,Drama:17,NULL:2,Romance:2,Short:1
n6797;Theriault, Janine;19;Drama;Action:2,Adult:1,Crime:2,Drama:9,Horror:1,NULL:2,Romance:1,Thriller:1
n10956;Salenger, Meredith;18;Drama;Action:2,Adult:1,Comedy:2,Drama:5,Fantasy:1,NULL:4,Romance:1,Sci-Fi:1,Thriller:1
n14963;Pandey, Nirmal;13;Drama;Drama:4,NULL:5,Romance:2,Thriller:1,War:1
n13402;James, Brenda;13;Drama;Action:1,Comedy:2,Drama:4,Music:1,Romance:1,Sci-Fi:1,Thriller:3
n14118;Brailsford, Chris;10;Drama;Comedy:1,Drama:2,Mystery:1,NULL:4,Romance:1,Short:1
n12499;Tyler (I);14;Adult;Adult:12,Fantasy:1,NULL:1
n4768;Villar, Betty;10;Romance;Animation:1,Drama:4,NULL:1,Romance:4
n1742;Night, Julie;102;Adult;Adult:70,Documentary:1,NULL:31
n10827;Guillén, Tito;43;Action;Action:30,Adventure:1,Comedy:1,Crime:2,Drama:3,Family:1,Horror:1,NULL:1,Romance:1,Thriller:2
n1207;Bartlett, Nick;14;Drama;Comedy:3,Crime:1,Drama:4,Music:1,Romance:2,Thriller:3
n391;Shannon, Molly;39;Comedy;Comedy:17,Documentary:1,Drama:3,Family:2,Fantasy:1,Music:2,NULL:4,Romance:5,Short:3,Thriller:1
n8019;Bonín, Arturo;19;Drama;Comedy:1,Drama:6,Mystery:1,NULL:2,Romance:4,Short:3,Thriller:2
n6970;"O&apos;Keeffe, Douglas";24;Drama;Action:1,Comedy:1,Drama:8,Horror:1,NULL:2,Romance:2,Sci-Fi:1,Short:1,Thriller:7
n11895;Chan, Nadia;10;Thriller;Comedy:1,Drama:1,Fantasy:1,Horror:2,NULL:3,Thriller:2
n3324;Angel, Jack (I);26;Family;Adventure:4,Animation:2,Comedy:1,Drama:4,Family:4,NULL:3,Sci-Fi:3,Short:4,Thriller:1
n4262;Burton, Corey;104;Comedy;Action:5,Adventure:5,Animation:7,Comedy:12,Crime:1,Documentary:3,Drama:3,Family:11,Fantasy:7,Music:4,Musical:2,NULL:22,Romance:1,Sci-Fi:10,Short:7,Thriller:4
n16189;Noguera, Amparo (I);14;Drama;Drama:3,NULL:7,Romance:1,Short:3
n443;Schiff, Richard;26;Romance;Action:1,Comedy:3,Crime:2,Documentary:2,Drama:3,Horror:1,Music:1,NULL:1,Romance:4,Sci-Fi:1,Short:3,Thriller:3,War:1
n12093;Arámbula, Aracely;15;Romance;Adventure:1,Musical:2,NULL:8,Romance:4
n15908;Robin, Muriel;14;Family;Comedy:2,Documentary:4,Drama:1,Family:2,Fantasy:1,Music:2,NULL:2
n5233;Flygare, Claus;12;Drama;Comedy:2,Drama:4,Family:1,Horror:1,Mystery:1,Romance:1,Thriller:2
n14236;Broderick, Beth;11;Drama;Action:1,Comedy:1,Drama:2,Fantasy:1,Horror:1,Mystery:1,NULL:1,Romance:1,Short:1,Thriller:1
n5135;Sainclair, Laure;22;Adult;Action:1,Adult:12,Drama:2,NULL:4,Short:3
n2717;Philbin, Regis;26;Family;Comedy:5,Documentary:6,Family:6,Horror:1,Music:1,NULL:4,Romance:2,Short:1
n15912;Bouquet, Carole;17;Drama;Comedy:3,Documentary:3,Drama:4,NULL:3,Romance:2,Short:1,Thriller:1
n169;Charlie (II);92;Adult;Adult:61,Documentary:1,Horror:1,NULL:26,Short:1,Thriller:2
n15362;Griffiths, Richard (I);17;Drama;Action:1,Adventure:1,Animation:1,Comedy:2,Drama:4,Fantasy:2,Horror:1,Music:1,Mystery:1,NULL:1,Romance:1,Thriller:1
n12619;Broumis, Oliver;18;Drama;Comedy:2,Crime:2,Drama:6,NULL:1,Romance:3,Sci-Fi:1,Short:1,Thriller:2
n10431;Leto, Jared;20;Thriller;Adult:1,Animation:1,Comedy:1,Crime:2,Documentary:2,Drama:3,NULL:1,Romance:2,Short:2,Thriller:4,War:1
n9089;Allen, Debbie;23;Drama;Animation:1,Comedy:2,Documentary:9,Drama:3,Family:1,Music:2,NULL:3,Romance:1,Short:1
n1238;Pertwee, Sean;30;Thriller;Action:4,Comedy:1,Crime:1,Documentary:5,Drama:3,Fantasy:1,Horror:3,Mystery:1,NULL:1,Sci-Fi:1,Thriller:6,War:3
n6600;Lassen-Kahlke, Sofie;18;Family;Comedy:3,Documentary:3,Drama:1,Family:4,Music:3,Musical:1,Romance:1,Short:1,Western:1
n12253;Union, Gabrielle;18;Romance;Comedy:1,Crime:2,Documentary:2,Drama:2,Family:1,NULL:2,Romance:5,Short:1,Thriller:2
n12702;Voelklein, Joram;15;Comedy;Action:1,Comedy:6,Crime:1,Drama:3,NULL:1,Romance:1,Thriller:2
n16487;Dajani, Nadia;12;Romance;Comedy:2,Family:1,Romance:6,Short:2,Thriller:1
n14201;Mendonça, Maria Luisa;11;Drama;Crime:1,Drama:4,NULL:4,Romance:2
n16676;Espinosa, Ace;14;Action;Action:7,Drama:4,Fantasy:1,Romance:1,Thriller:1
n13968;Müller-Elmau, Katharina;23;Crime;Comedy:4,Crime:5,Documentary:1,Drama:3,Family:1,NULL:3,Romance:3,Short:1,Thriller:2
n8717;Baker, Dylan (I);24;Drama;Action:1,Adventure:1,Comedy:3,Crime:1,Documentary:1,Drama:8,Romance:2,Short:1,Thriller:5,War:1
n12048;Roberts, Shawn (II);15;Drama;Comedy:1,Drama:5,Family:1,Fantasy:1,Horror:2,Music:1,NULL:1,Romance:1,Short:1,Thriller:1
n13400;Horse, Michael;15;Mystery;Action:1,Adventure:1,Comedy:1,Crime:1,Drama:1,Family:1,Fantasy:1,Horror:1,Mystery:2,NULL:3,Short:1,Western:1
n13655;Tavernier, Nils;18;Drama;Comedy:1,Drama:5,NULL:9,Short:3
n10088;Steadman, Alison;23;Comedy;Animation:2,Comedy:4,Documentary:3,Drama:3,Family:1,Music:1,NULL:6,Short:2,Thriller:1
n8583;Holloway, Ann;13;Drama;Comedy:1,Drama:6,NULL:4,Romance:1,Thriller:1
n6537;Misske, Ralph;13;Drama;Comedy:2,Crime:3,Drama:5,Romance:1,Thriller:2
n12005;Raylene;80;Adult;Adult:57,Comedy:1,Documentary:1,Drama:2,NULL:17,Romance:1,Sci-Fi:1
n9835;Bateson, Timothy;14;Drama;Adventure:1,Comedy:1,Documentary:1,Drama:3,Fantasy:1,NULL:2,Romance:1,Short:2,Thriller:1,War:1
n8316;Krusiec, Michelle;13;Comedy;Adventure:1,Comedy:3,Drama:2,Family:1,NULL:1,Romance:3,Short:2
n9619;Sancho, José;37;Drama;Adventure:2,Animation:1,Comedy:5,Documentary:1,Drama:11,Family:2,Horror:2,NULL:3,Romance:2,Sci-Fi:1,Short:2,Thriller:4,War:1
n4841;Hudd, Roy;10;Drama;Adventure:1,Comedy:1,Documentary:1,Drama:4,NULL:1,Thriller:2
n17215;Fulton, Niall Greig;10;Drama;Comedy:1,Drama:2,Mystery:1,NULL:2,Romance:1,Short:3
n3584;Sporleder, Gregory;12;Drama;Adventure:1,Comedy:2,Crime:1,Drama:4,Romance:1,Thriller:1,War:2
n1240;Fitzgerald, Michael (I);11;Drama;Drama:4,NULL:2,Romance:1,Sci-Fi:1,Thriller:2,War:1
n7670;Guzman, Gino Paul;10;Romance;Comedy:1,Drama:3,NULL:3,Romance:3
n5333;Ryskjær, Claus;15;Family;Comedy:1,Crime:3,Drama:1,Family:5,Musical:1,NULL:4
n5262;Helmuth, Frits;11;Drama;Action:1,Drama:4,NULL:2,Short:4
n14482;de la Huerta, Paz;15;Drama;Drama:8,Fantasy:1,Romance:4,Sci-Fi:1,Short:1
n605;Dreger, Reg;22;Drama;Action:1,Comedy:3,Crime:1,Drama:10,Family:1,Fantasy:1,Romance:3,Short:1,Thriller:1
n6156;Allen, Keith (I);31;Drama;Comedy:2,Documentary:2,Drama:13,Music:2,Mystery:1,NULL:6,Romance:2,Short:2,Thriller:1
n7462;Pilkington, Lorraine;16;Drama;Adventure:1,Comedy:2,Crime:1,Drama:6,Mystery:1,NULL:2,Romance:1,Thriller:2
n7068;Zamprogna, Dominic;12;Drama;Drama:5,Horror:1,NULL:1,Sci-Fi:2,Thriller:3
n15295;Máté, Gábor;18;Romance;Comedy:4,Drama:4,NULL:5,Romance:4,Sci-Fi:1
n264;Brissart, Jean-Pol;19;Drama;Comedy:2,Crime:1,Drama:5,NULL:7,Romance:2,Short:1,War:1
n14619;Martin-Laval, Pierre-François;20;Comedy;Comedy:11,Crime:1,Family:2,NULL:5,Romance:1
n8759;Dean, Loren;10;Drama;Comedy:1,Drama:3,Romance:3,Thriller:3
n14481;Shenkman, Ben (II);19;Drama;Comedy:3,Crime:1,Drama:6,Family:1,Romance:3,Sci-Fi:1,Short:2,Thriller:2
n2150;De La Boulaye, Agathe;22;Drama;Action:1,Comedy:1,Drama:4,Family:1,NULL:11,Romance:2,Sci-Fi:1,War:1
n15939;Marecek, Heinz;13;Crime;Comedy:1,Crime:3,Drama:2,Family:1,NULL:6
n8741;Van Der Beek, James;13;Drama;Comedy:2,Documentary:2,Drama:3,Family:1,Music:2,Romance:1,Short:1,Thriller:1
n14575;Todor, Eva;10;Family;Documentary:1,Family:1,NULL:7,Romance:1
n13777;Friis-Mikkelsen, Jarl;17;Music;Comedy:2,Documentary:1,Drama:1,Family:4,Music:4,NULL:3,Short:2
n1394;Thornton, Kirk;88;Sci-Fi;Action:10,Adventure:1,Animation:14,Comedy:3,Crime:2,Drama:3,Family:2,Fantasy:10,Horror:2,Mystery:1,NULL:7,Romance:7,Sci-Fi:22,Short:2,Thriller:1,Western:1
n1471;Hostina, Emil;10;Drama;Crime:1,Drama:5,Sci-Fi:1,Thriller:1,War:2
n8382;Stadlober, Robert;23;Drama;Adult:1,Comedy:2,Crime:3,Documentary:1,Drama:7,Horror:1,Romance:3,Short:2,Thriller:3
n12354;Trentalance, Franco;13;Adult;Adult:12,Comedy:1
n10836;Bojórquez, Freddy;12;Action;Action:10,Drama:1,Thriller:1
n6983;Kanakaredes, Melina;11;Drama;Drama:7,NULL:2,Romance:1,Thriller:1
n1437;Sims, Joan;10;Crime;Crime:1,Documentary:6,Drama:1,Family:1,NULL:1
n9926;Punzano, Pilar;13;Comedy;Comedy:3,Family:1,NULL:2,Romance:2,Short:3,Thriller:2
n7966;Cariou, Len;17;Drama;Comedy:1,Crime:1,Documentary:1,Drama:6,Horror:1,NULL:2,Thriller:4,War:1
n13391;Stewart, Sara;11;Thriller;Adventure:1,Drama:3,NULL:2,Romance:1,Short:1,Thriller:3
n2147;Lentini, Marie-Hélène;10;Comedy;Comedy:3,NULL:4,Short:3
n2309;Bionca;39;Adult;Adult:27,Documentary:3,Drama:1,NULL:8
n10653;Freeman, Kathleen (I);13;Romance;Animation:1,Comedy:3,Documentary:1,Family:1,Fantasy:1,Music:2,Musical:1,Romance:3
n14664;Bouvet, Jean-Christophe;44;Comedy;Comedy:15,Drama:5,Fantasy:1,NULL:11,Romance:3,Short:8,Thriller:1
n13615;Saint, Bonita;15;Adult;Adult:10,NULL:5
n15457;Warner, Amelia;10;Drama;Drama:5,Romance:2,Short:2,Thriller:1
n1305;Mitsuishi, Kotono;36;Animation;Action:2,Adventure:1,Animation:9,Comedy:3,Drama:2,Fantasy:6,Horror:1,NULL:3,Romance:2,Sci-Fi:4,Short:2,Thriller:1
n5206;Quinteros, Lorenzo;14;Drama;Comedy:1,Documentary:1,Drama:9,Sci-Fi:1,Short:1,Thriller:1
n13778;Bro, Vigga;12;Family;Comedy:1,Drama:2,Family:2,NULL:4,Romance:1,Sci-Fi:1,Thriller:1
n13011;Ciccero, Mia;15;Adult;Adult:12,NULL:2,Thriller:1
n3561;Mane, Tyler;10;Sci-Fi;Adventure:1,Drama:1,Horror:1,Romance:2,Sci-Fi:2,Short:2,Thriller:1
n11356;Roberts, Bret;12;Drama;Comedy:1,Crime:1,Drama:5,Horror:1,NULL:1,Romance:1,Short:1,Thriller:1
n8728;Scolari, Peter;12;Family;Animation:1,Comedy:2,Documentary:2,Drama:1,Family:2,Music:1,NULL:1,Short:1,Thriller:1
n15781;Perrineau Jr., Harold;19;Drama;Documentary:1,Drama:6,Romance:4,Sci-Fi:2,Short:2,Thriller:4
n4877;Lapotaire, Jane;12;Drama;Documentary:2,Drama:4,Fantasy:1,Mystery:2,NULL:1,Romance:2
n16889;Cheng, Ronald;12;Romance;Comedy:2,Drama:1,NULL:3,Romance:5,Thriller:1
n15372;Sykes, Eric;10;Mystery;Comedy:1,Documentary:5,Mystery:1,NULL:2,Short:1
n5438;Norris, Tony (I);13;Action;Action:9,Drama:1,NULL:2,Thriller:1
n237;Elso, Pascal;45;Drama;Comedy:4,Crime:1,Drama:8,Family:1,Fantasy:1,NULL:27,Romance:1,Short:1,Thriller:1
n15094;Atkinson, Ron (II);10;Drama;Documentary:6,Drama:1,NULL:3
n5497;Scaggs, Charles;19;Action;Action:7,Adult:1,Documentary:1,NULL:9,Thriller:1
n9612;Melingo, Marcelo;16;Romance;Animation:1,Comedy:3,Drama:4,Romance:7,Thriller:1
n17223;Sweet, Monica (II);32;Adult;Adult:27,NULL:5
n17049;Mäkelä, Vesa (I);16;Drama;Comedy:2,Drama:7,NULL:4,Romance:2,Short:1
n9767;Santiago, Zak;15;Comedy;Action:1,Adventure:1,Comedy:4,Crime:2,Drama:1,Fantasy:1,Horror:1,Music:1,Mystery:1,NULL:1,Thriller:1
n12712;Greiling, Michael;38;Crime;Action:2,Comedy:1,Crime:12,Drama:9,Family:1,NULL:6,Romance:2,Short:1,Thriller:4
n8599;Callahan, Dick;13;Drama;Action:1,Comedy:1,Drama:7,Family:1,NULL:1,Thriller:2
n14957;Verma, Rajeev;14;Romance;Drama:2,Family:1,NULL:2,Romance:8,Sci-Fi:1
n12294;Sukowa, Barbara;13;Drama;Documentary:1,Drama:6,NULL:1,Romance:2,Thriller:3
n14404;McConnell, John (I);15;Drama;Action:1,Comedy:2,Drama:7,Music:1,Romance:2,Sci-Fi:1,Thriller:1
n6892;Holden, Arthur (I);26;Family;Action:1,Adventure:1,Animation:2,Comedy:1,Crime:1,Drama:2,Family:3,Fantasy:2,Horror:1,Musical:1,NULL:5,Sci-Fi:1,Short:1,Thriller:3,War:1
n8932;Pignon, Nicolas;10;Drama;Drama:6,Romance:2,Thriller:1,War:1
n11572;Baruc, Siri;12;Drama;Action:1,Comedy:2,Drama:3,Horror:1,NULL:1,Romance:2,Sci-Fi:1,Thriller:1
n15474;Berling, Charles;32;Drama;Comedy:1,Documentary:2,Drama:11,Musical:1,NULL:4,Romance:7,Short:1,Thriller:5
n174;Xtacee;28;Adult;Adult:22,Fantasy:1,NULL:4,Short:1
n17542;Roja;13;Drama;Drama:2,Family:1,Fantasy:1,Musical:1,NULL:7,War:1
n14548;Gorgulho, Paulo;11;Comedy;Comedy:1,Family:1,NULL:7,Romance:1,War:1
n14735;Fleiss, Jordan;11;;NULL:11
n14895;Mendez, Misty;13;Adult;Adult:13
n2682;Sisqó;18;Music;Comedy:1,Documentary:5,Family:1,Music:11
n13448;Atterton, Edward;11;Drama;Comedy:2,Drama:4,Fantasy:1,Mystery:1,NULL:2,Sci-Fi:1
n10548;Montero, Ivonne;13;Romance;Comedy:1,Family:1,Music:1,NULL:2,Romance:7,Thriller:1
n3788;Phillips, Dino;11;Adult;Adult:7,NULL:3,Romance:1
n13139;Paul, Christian;15;Thriller;Comedy:1,Drama:2,NULL:2,Romance:2,Sci-Fi:1,Short:2,Thriller:5
n4181;Fong, Henry (II);13;Romance;Action:2,Comedy:2,NULL:5,Romance:2,Thriller:2
n13388;Joachim, Suzy;12;Thriller;Action:1,Comedy:2,Drama:3,Thriller:6
n9201;Lescot, Jean;13;Drama;Drama:3,NULL:7,Romance:1,Short:2
n16017;"Stojkovic, Danilo &apos;Bata&apos;";17;Drama;Documentary:5,Drama:10,NULL:2
n17384;Takeuchi, Riki;21;Crime;Action:2,Crime:4,Drama:2,Fantasy:1,Mystery:1,NULL:9,Sci-Fi:2
