,name,degree_weighted_g0,degree_g0,ActorName,movies_95_04,main_genre,Short,Action,Crime,Mystery,Documentary,Horror,Sci-Fi,Comedy,Animation,Family,Fantasy,Thriller,Western,Adult,Romance,Adventure,War,Drama,Musical,Music,max_triangles,betweenness,closeness,pagerank,eigenvector
15809,n5189,17.0,7,Aaliyah,17,Music,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0.4596736596736597,416.9511406423835,0.09468990061195261,3.780092399660916e-05,9.814726399814266e-11
15810,n11488,195.0,76,"Ferris, Samantha",14,Mystery,0,0,0,5,0,0,2,2,1,0,1,1,0,0,0,0,0,2,0,0,0.349290780141844,4380.529719584968,0.10216576914071646,4.5056494059349425e-05,1.2676869765168912e-06
15811,n6646,241.0,85,"Krebs, Nathalie",15,Comedy,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,0,0,0.07142857142857142,107159.05908885012,0.12162388159545112,0.0001551024606509132,0.00028542346897131657
15812,n5799,12.0,6,"Darga, Christopher",17,Drama,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,1,0,6,0,1,0.07142857142857142,1696.7691555581498,0.10435874439461884,2.4652599452849864e-05,6.427837046629897e-09
15813,n10370,61.0,27,"Fosalba, Alejandra",10,Romance,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0.6340579710144928,9706.107693726295,0.11134999266343007,5.843662902329673e-05,5.007707138683151e-08
15814,n4055,20.0,10,"Ross, Neil (I)",71,Sci-Fi,2,4,0,0,3,2,15,5,14,4,5,5,0,0,0,4,0,4,0,0,0.23384932920536636,12657.636056091324,0.11512812901949145,2.65446662253181e-05,1.0473348958415215e-07
15815,n2514,42.0,18,"Smith, Liz (I)",18,Comedy,0,0,0,0,1,0,0,5,2,0,1,2,0,0,0,0,1,4,0,0,0.06410256410256411,1706.3865170959284,0.09367251650297859,5.346497995078682e-05,4.704349045544625e-13
15816,n9735,51.0,24,"Hotsprings, Beverly",14,Adult,1,0,0,0,0,0,1,1,0,0,1,2,0,4,1,0,0,1,0,0,0.3090909090909091,1356.393329317237,0.10827543424317618,3.938581625899324e-05,1.0480126586417005e-07
15817,n16356,8.0,4,"Estrada, Erik (I)",21,Comedy,0,0,1,0,3,0,3,3,1,1,0,1,0,0,1,1,0,2,0,0,0.07272727272727272,78.94934333432978,0.06743500484879862,1.5108234490464577e-05,3.3363613254408464e-14
15818,n14107,43.0,19,"Wöhler, Gustav-Peter",41,Crime,1,1,14,1,0,0,0,4,0,1,1,2,0,0,0,0,1,5,0,0,0.0889423076923077,1726.071990364495,0.11201889444398093,3.5349606278834384e-05,5.799344691185562e-08
15819,n5276,24.0,11,"Wilson, Dale (I)",43,Animation,0,3,0,1,0,1,5,1,8,3,4,5,1,0,1,2,0,5,0,0,0.35658914728682173,1788.374377093208,0.08529749541844839,3.96815226606828e-05,1.928586667971871e-12
15820,n3240,67.0,31,"Lazar, Paul",17,Drama,0,1,0,0,0,0,1,2,0,0,1,0,1,0,2,0,0,8,0,0,0.19780219780219782,41269.954053333815,0.12457710590552867,5.369115753189725e-05,1.1785613579491684e-05
15821,n2654,102.0,39,"Plato, Dana",11,Comedy,0,1,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0.3090909090909091,13879.067942306687,0.12111749521192439,6.0066689034156924e-05,1.7074741848731434e-05
15822,n9162,109.0,45,"Elsholz, Andreas",21,Drama,0,2,1,0,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0.07681365576102418,46573.50064088993,0.1112960306073649,0.00012322922307278985,4.018245988809352e-09
15823,n11323,1375.0,182,"Zabor, Jacques",11,Drama,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0.33333333333333337,155.93561940216446,0.09649277990314234,7.238006380691085e-05,0.4482238960315468
15824,n11288,2.0,1,"Brown, Julie (I)",17,Comedy,3,0,1,0,3,0,1,6,0,0,1,0,0,0,1,0,0,0,1,0,0.3416666666666667,0.0,0.09788680261121206,1.0834446496047444e-05,4.6344419071984835e-10
15825,n8166,619.0,148,"Malone, Jena",20,Drama,0,1,2,0,2,0,0,3,0,0,0,2,1,0,2,0,0,7,0,0,0.24444444444444446,195856.98206453823,0.11863784665579119,0.00020872823590271756,2.98243348775944e-07
15826,n12640,33.0,14,"Bivens, J.B.",14,Drama,0,0,0,0,0,0,1,2,0,0,0,4,0,0,1,0,0,4,0,1,0.26666666666666666,391.9161868138226,0.11177713736791546,2.150637228524489e-05,8.645444424972846e-08
15827,n5587,4.0,2,"Schenk, Michael (I)",15,Thriller,0,0,3,0,0,0,0,1,0,0,0,4,0,0,1,0,1,3,0,0,0.10256410256410257,17.535105136236265,0.10988208482589727,1.1076402546651996e-05,1.1460508399692e-07
15828,n13618,14.0,3,"Hodges, Louise",51,Adult,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0.18300653594771243,0.0,0.06498428820349382,3.523507221667732e-05,1.7306817557630409e-12
15829,n13377,75.0,28,"Lam, Ben",10,Comedy,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0.2424242424242424,92940.77775590935,0.08077264818037096,0.00013658686981879214,1.0895819960940822e-10
15830,n2089,12.0,6,"Day, Larry (I)",48,Drama,2,5,0,2,1,1,1,2,1,0,3,10,0,0,2,0,0,10,1,1,0.22885352195697026,2561.0926200697136,0.10335944856010944,2.6855639064205803e-05,1.5459349279403886e-09
15831,n15605,99.0,37,"Carradine, David",58,Thriller,4,2,1,0,10,2,2,2,1,1,0,5,2,0,3,2,1,5,1,0,0.10952380952380952,21484.609894287158,0.06626172127102237,0.0001235228392682963,5.036941062181028e-17
15832,n11810,265.0,93,"Worthy, Rick",14,Drama,0,1,0,1,0,0,2,0,0,0,1,2,1,0,1,2,0,3,0,0,0.2,25717.086920678154,0.11349316270994675,0.0001241300018576702,2.2866383791979989e-07
15833,n6253,188.0,66,"Dzhigarkhanyan, Armen",15,Comedy,0,0,1,0,0,0,0,5,0,1,0,0,0,0,4,0,0,0,0,0,0.14285714285714285,2557.484424962717,0.09990441138592043,4.5279187535179556e-05,2.22025190703523e-06
15834,n8818,10.0,5,"Hayek, Salma",44,Drama,4,0,2,0,9,0,3,3,1,1,0,4,1,0,2,1,0,7,0,4,0.23537015276145712,1684.8609961227883,0.10634188544516271,2.0840490286022573e-05,6.665425042874125e-09
15835,n7881,4.0,2,"Degerlund, Rolf",11,Thriller,2,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0.6,0.0,0.10030746242924055,1.212427249901575e-05,6.031374147387533e-09
15836,n11771,64.0,28,"Cardoso, Rogério",13,Romance,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0.40731707317073174,849.0867851451961,0.10175182907278398,4.658000708303911e-05,4.0707644453140995e-09
15837,n16058,123.0,51,"Blasco, Maite",12,Drama,2,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,3,0,0,0.2727272727272727,4538.133608063312,0.0761438592817506,6.145180291934554e-05,9.139249727268465e-15
15838,n16939,15.0,5,"Macintosh, Laird",10,War,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,0,0,0.34545454545454546,2968.50790473911,0.08290189894460857,2.6931913673999797e-05,6.208164317481471e-11
15839,n9969,14.0,7,"Durov, Lev",12,Drama,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0.3333333333333333,3306.6585729255758,0.1074416285526097,2.360661835609101e-05,8.7591097068679e-09
15840,n4684,119.0,48,"Lowe, Chad (I)",19,Drama,0,0,0,1,3,0,1,1,0,0,0,1,0,0,2,0,0,6,0,0,0.6447963800904978,513.7914512949447,0.08268041041771276,7.839710498487785e-05,1.494401648836719e-12
15841,n1488,82.0,34,"Ballesteros, Marita",10,Romance,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,2,0,0,0.39999999999999997,11539.439801461318,0.09825157898292108,8.983498513996352e-05,1.8942424252544194e-12
15842,n16718,2.0,1,"Ames, Kenner",10,Drama,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,6,0,0,0.1111111111111111,0.0,0.0803402515983816,1.5549419403698514e-05,2.2099780038174174e-12
15843,n15965,44.0,18,"Sali, Richard",12,Drama,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,7,0,0,0.21818181818181817,328.13557828498614,0.08700160006380317,5.25329077345851e-05,1.9418297654295514e-11
15844,n9186,12.0,6,"Bratt, Benjamin (I)",21,Drama,2,0,0,0,1,0,0,3,0,2,1,2,0,0,0,0,1,7,0,2,0.38173018753781,408.59773070912496,0.09392152220237199,2.3046156009256602e-05,1.4248628298099984e-12
15845,n9046,45.0,20,"Boysen, Lia",14,Drama,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0.37878787878787884,15471.221969545702,0.12318876380703674,3.570929616428883e-05,3.804478254216216e-06
15846,n17711,19.0,8,"Arness, Andy",11,Comedy,0,1,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,2,0,0,0.0,13025.969580844148,0.0919192770322934,4.100535315446698e-05,2.6307964155025937e-12
15847,n5332,73.0,23,Yvonne (I),42,Adult,1,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0.5300721732157178,24053.142498430778,0.10113980750175289,5.568885685815931e-05,1.5359161629633445e-08
15848,n16087,244.0,50,"Gasparini, Paolo",10,Drama,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0.3111111111111111,20.02863863862316,0.06437336106838978,0.00012359137812989284,5.648649571177013e-14
15849,n6398,196.0,61,"Carter, Dixie",10,Romance,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0.22727272727272727,2440.9127953337547,0.10536164869791981,4.259991721669129e-05,3.618794313491882e-06
15850,n8473,71.0,30,"Rosen, Elisabeth",13,Drama,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0.32142857142857145,771808.3912778983,0.1232792535721601,7.845104844975523e-05,1.9661632464215791e-07
15851,n11981,20.0,8,"Black, Austin",15,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.36363636363636365,7970.202506976426,0.06704644543209118,4.8415034318397675e-05,2.0567509337239197e-16
15852,n6890,87.0,38,"Neuwirth, Chantal",16,Comedy,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,3,0,0,0.14102564102564102,5921.170232317724,0.1121917042160272,6.153675398690796e-05,4.3267701115824793e-07
15853,n15883,19.0,8,"Vicente, Al",10,Drama,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0.0,3608.316381047899,0.10854612619559945,3.350845508884434e-05,3.738067637399512e-07
15854,n14036,37.0,17,"Ishida, Akira (I)",27,Sci-Fi,0,1,0,0,0,1,7,3,7,1,2,1,0,0,0,1,1,1,0,0,0.2895667550839965,6593.2486256039065,0.09107749466444721,4.483763173740254e-05,1.4803877594814952e-12
15855,n9511,32.0,16,"McMurray, Sam",23,Comedy,0,0,2,0,1,1,0,8,2,1,0,2,0,0,0,0,0,3,0,0,0.36,33320.51906980116,0.1243206666904092,3.2421360153401365e-05,4.673871651700156e-07
15856,n3137,12.0,6,"Deayton, Angus",36,Comedy,0,0,0,0,7,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0.3372281726712107,4275.035675582015,0.10756346022296585,2.273181089199027e-05,3.364387908577367e-09
15857,n16050,142.0,55,"Iron, Brandon",187,Adult,0,0,0,0,0,1,0,0,0,0,0,1,0,141,0,0,0,1,0,0,0.22413992986117148,6090.840981912165,0.07674854233174155,7.071951675069684e-05,9.693313244108379e-15
15858,n2320,280.0,89,"Krull, Suzanne",13,Drama,3,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,0,0,0.0,1401.8001708875352,0.10061856145549297,5.465102858968403e-05,6.6779127193287065e-06
15859,n11660,43.0,16,"Sarandon, Chris (I)",23,Thriller,1,3,0,0,4,1,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0.044444444444444446,3.2254953698739977,0.061616343475636236,2.8691605844684242e-05,1.9588104130704e-17
15860,n17261,55.0,24,"Nunzi, Francesca",10,Comedy,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0.2857142857142857,2646.467247161731,0.07052235187639397,5.69385384536402e-05,1.4411248039017942e-16
15861,n10905,60.0,4,"Neumaier, Markus",11,Comedy,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.48333333333333334,0.0,0.0413949142171395,5.1697856210146385e-05,3.758615967702193e-09
15862,n10226,66.0,32,"Gara, Olvido",13,Family,1,0,0,0,1,0,0,2,0,4,0,1,0,0,0,0,0,0,2,2,0.6229885057471264,4665.950161966008,0.09937202165756677,5.864867459595992e-05,1.6032771110925797e-09
15863,n7523,25.0,10,"Logan, Gabby",11,Comedy,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.31428571428571433,16.326137386850146,0.09265167239082082,1.3655038777119256e-05,2.3974516571410415e-07
15864,n2404,972.0,198,Omar (IV),18,Adult,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0.5416666666666666,257852.90970894005,0.12592619313877565,0.00039738607130142153,4.5560165594740375e-06
15865,n5503,1593.0,197,"Dulava, Jaromír",15,Comedy,0,1,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,0.47384615384615386,221.20456634868208,0.09619815033234494,8.388200448528783e-05,0.5093326940239272
15866,n16680,27.0,13,"Arias, Rodolfo",17,Romance,3,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,2,0,0,0.22826086956521738,96.3800255788903,0.053492128192319126,4.60711322988354e-05,9.094476917826856e-18
15867,n3404,174.0,61,"Fiore, Alejandro",16,Drama,1,0,0,0,0,1,0,0,0,0,0,5,0,0,2,1,0,5,0,0,0.25925925925925924,100277.57059392655,0.12206960219325239,3.259154134280697e-05,0.027244660957557915
15868,n6985,29.0,12,"Knaack, Pamela",13,Drama,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,,2288.252983495352,0.11334355031430204,3.589142985740352e-05,1.6839195624456466e-07
15869,n634,196.0,45,"Borden, Steve (I)",19,Action,0,9,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.871813132032474,115419.6903287841,0.12479354797194397,0.0001614632969202776,2.7780070812514444e-06
15870,n1588,188.0,81,"Rezza, Vito",16,Drama,0,1,2,2,0,0,0,0,0,1,0,2,0,0,1,0,0,7,0,0,0.23150105708245244,33867.77127901693,0.10552599758162032,4.4936856187526765e-05,2.1129764354878966e-06
15871,n121,303.0,112,"van Dijck, Rikkert",10,Drama,1,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,0,3,0,0,0.5019762845849802,6691.477345524572,0.10298560302100543,6.401779646631293e-05,5.037754237150502e-06
15872,n17260,22.0,11,"Innes, Scott",13,Adventure,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,4,0,0,0,0,0.7142857142857143,27.385459493196098,0.06834333775799081,2.801491293058699e-05,3.987578340893314e-17
15873,n15512,60.0,25,"Rome, Molly",25,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.5263157894736842,3331.3138419891525,0.09173039022467482,4.359943093517821e-05,6.508812123859037e-09
15874,n16432,10.0,5,"Warrier, Manju",13,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0.7142857142857143,19.008412123696154,0.10248671501130326,1.6189002253595826e-05,5.164610182635162e-10
15875,n10739,4.0,2,"Fiorentino, Linda",12,Drama,0,0,1,0,4,0,1,1,0,0,0,1,1,0,0,1,0,2,0,0,0.225,5.183735150451241,0.08228283723517599,1.4725734108415977e-05,6.296087131894975e-12
15876,n6566,37.0,17,Judit (I),15,Adult,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.6909090909090909,11781.372133284336,0.09782206629078721,4.615676320448444e-05,8.265756000617688e-12
15877,n8377,23.0,10,"George, Jason Winston",10,Comedy,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,2,0,1,0.0,5094.473455462948,0.09181483429773803,3.3804041148342604e-05,2.654781349435493e-12
15878,n15724,11.0,5,"Basinger, Kim",18,Drama,1,0,0,1,6,1,0,0,0,1,0,1,0,0,2,0,0,3,0,2,0.5362269309637732,191.02938266493265,0.09702703904651783,1.7439348147872236e-05,1.413275026840821e-09
15879,n2774,9.0,4,"Ligardes, Patrick",15,Comedy,1,0,3,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0.17378917378917377,1174.834821640582,0.08677236051246104,2.9260461337435482e-05,1.991057679283145e-12
15880,n7640,76.0,33,"Alvaro, Anne",10,Drama,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0.0,421205.2871057958,0.06359836904835647,0.00010476450799071215,3.956797034402208e-15
15881,n16696,56.0,22,"Hussey, Olivia",13,Thriller,0,0,0,0,1,2,2,1,0,1,0,4,0,0,0,0,0,2,0,0,0.4666666666666667,115.95487834788672,0.07762370249139441,6.283618225733899e-05,3.044676965555976e-13
15882,n7348,55.0,26,"Junqueira, Fábio",11,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0.4748810153358012,33124.71655990641,0.10983437374144181,7.807937181673899e-05,1.4431928415011183e-08
15883,n14714,33.0,15,"Poindexter, Jeris",10,Drama,0,1,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,3,0,0,0.21428571428571427,58.25020139147669,0.09250533970034079,1.6625974169529706e-05,8.805568329833781e-08
15884,n13561,6.0,3,"Martin, Marilyn (I)",17,Adult,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0.7019607843137255,1507.3762735150372,0.07283121218443564,2.238474540747118e-05,4.6521747310421997e-17
15885,n4453,207.0,72,"Canada, Ron",21,Drama,0,2,1,1,0,1,1,3,0,0,0,2,0,0,1,0,0,6,0,0,0.047619047619047616,13271.902044075227,0.11340762158474384,0.00013094071439599477,3.0178189840588654e-06
15886,n10992,21.0,10,"Biehn, Michael",29,Thriller,1,1,1,2,8,0,2,0,1,1,1,4,2,0,2,0,0,2,0,0,0.12962962962962962,198.07058738471363,0.09765677454008326,2.2261828752095164e-05,5.68150003906496e-10
15887,n4237,95.0,38,"Roth, Julie-Anne",15,Drama,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0.09523809523809523,346605.54466740036,0.12091444405957742,0.00011635487027582222,8.86889993624505e-08
15888,n17257,90.0,31,"Erholtz, Doug",13,Sci-Fi,0,2,0,0,0,0,3,2,2,0,3,1,0,0,0,0,0,0,0,0,0.6930841924398625,53.306887540038794,0.0686686836338457,8.422901057581054e-05,1.8748613953673827e-16
15889,n4144,222.0,65,"Pomeroy, Bruto",17,Comedy,2,0,0,0,0,0,0,9,0,1,0,2,0,0,0,0,0,2,0,0,0.5228758169934641,162520.00204720214,0.09695212384808945,0.00014524453225817408,7.773704359442446e-08
15890,n14610,91.0,40,"Lane, Lola (II)",17,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0.4285714285714286,30652.427653206385,0.10229330645208555,0.00012614230628930077,5.914609853312237e-11
15891,n13456,38.0,18,"Rivera, Emilio (I)",25,Drama,0,0,2,0,0,0,0,6,0,0,0,4,0,0,1,0,0,9,0,0,0.12418300653594772,16128.365677029904,0.10561283764159164,6.077417394156852e-05,4.374386074287129e-09
15892,n8825,6.0,3,"Kotanidis, Yorgos",11,Drama,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,3,0,0,0.21428571428571427,152.32997961374735,0.10584083246416183,1.5046437548768623e-05,1.211850933787971e-08
15893,n15863,28.0,12,"Benesch, Gabriela",10,Comedy,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,,1187.8428220554347,0.09751546201679452,4.117710901147687e-05,5.568089995063755e-11
15894,n9337,101.0,41,"Del Rio, Olivia",84,Adult,2,0,0,0,0,0,1,0,0,0,2,0,0,64,0,0,0,1,0,0,0.30096948959224407,6339.084395221972,0.12108136606752641,7.812649314301078e-05,7.395526051796357e-07
15895,n2627,208.0,75,"Callan, Ricky",11,Drama,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1.0,2564.2217526687373,0.12185654244104054,0.00010006502927539657,6.465755936631241e-05
15896,n3171,230.0,97,"Buryak, Zoya",10,Comedy,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,2,0,0,0.4722222222222222,137688.0901834477,0.12948263327349072,0.00016356034581096673,5.561080295302508e-06
15897,n9434,46.0,13,"Louis, Justin (I)",21,Drama,0,1,2,2,0,1,0,4,0,1,0,0,0,0,0,0,0,7,0,0,0.06666666666666667,885.5638694228411,0.11224942601917771,4.753383831120064e-05,1.2788313710107448e-07
15898,n4101,411.0,100,"Romero, George A. (I)",10,Horror,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6388888888888888,88300.64297164364,0.09818470244758588,0.00027237635166027263,2.1713228209481255e-06
15899,n16164,21.0,10,"Plummer, Amanda",32,Drama,2,0,0,3,1,1,1,2,0,1,1,4,0,0,2,0,0,9,0,1,0.15873015873015872,6.133095346797185,0.0778414538967555,1.8714828751372125e-05,1.3384410238330242e-11
15900,n2862,324.0,80,"Shapiro, Michael (I)",10,Sci-Fi,1,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,51008.116984500855,0.1164920242942001,0.00015490087070151617,2.6793939699051214e-06
15901,n16349,18.0,8,"Chan, Anita",10,Horror,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7333333333333333,391.56545006471515,0.0665439031922316,1.7018351690896015e-05,3.021465062161092e-15
15902,n16779,7.0,3,"Bynum, Nate",12,Drama,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,6,0,0,0.2,1906.326471471175,0.09885199386068745,1.8983690575239673e-05,3.3238782709085674e-10
15903,n14413,32.0,13,"Humphreys, Alf",33,Drama,0,1,3,1,0,0,1,2,0,1,3,5,1,0,2,0,0,11,0,0,0.17570806100217864,131.67750420563743,0.09745230398150785,1.3895593235885762e-05,1.10719213609688e-06
15904,n15170,30.0,15,"Biondi, Pietro",10,Drama,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0.5333333333333333,84515.9237681267,0.09684077366090749,2.6629057677324073e-05,1.582957410860698e-10
15905,n17655,10.0,5,"Dubé, Hugo",11,Drama,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0.32727272727272727,1068.448860458591,0.07987406129444122,2.8928635588858994e-05,1.9779395959043272e-11
15906,n11647,107.0,38,"Day, Simon (I)",18,Comedy,0,1,1,0,2,0,0,6,0,0,0,1,0,0,1,0,1,3,0,0,0.4150197628458498,7136.082553296472,0.08961431035899121,0.00011439731433005155,9.906588521883484e-12
15907,n15746,11.0,5,"Hanson, Zac",15,Music,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,6,0.3816425120772947,351.35366010408984,0.1015003489183531,2.2290739759164433e-05,2.8400661337567884e-09
15908,n8,75.0,25,"Shearsmith, Reece",17,Comedy,2,1,0,0,1,2,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0.3433333333333333,188.32122841855326,0.07788939117396368,7.945795595824965e-05,3.630822998661392e-13
15909,n13205,292.0,88,"Martin, Gary (I)",12,Family,0,1,1,0,1,0,0,1,1,3,1,0,0,0,0,1,1,0,0,0,0.3333333333333333,2092.014994330685,0.08369657474141527,0.00015159895785678854,2.826298102391836e-09
15910,n16546,20.0,10,"Watkins, Jason (I)",13,Comedy,0,1,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,4,0,0,0.0,15425.511583931902,0.10572094854477725,4.099904085035777e-05,6.404474193456918e-09
15911,n12694,184.0,26,"Duris, Romain",25,Drama,3,0,0,0,0,0,1,5,0,1,0,0,0,0,1,1,0,6,1,0,0.14193548387096774,1613.2438424108348,0.09234090055391843,0.00015087019110763048,2.7925696704920453e-12
15912,n6631,18.0,9,"Busch, Fabian",33,Drama,1,0,2,1,0,1,1,4,0,1,0,2,0,0,3,0,1,7,0,0,0.1229260935143288,780.5437271977274,0.09321726126895963,3.271326944487986e-05,1.5492007692926585e-12
15913,n3670,64.0,26,India (II),13,Music,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.4852941176470588,33.374231092469195,0.09240787801778907,1.9350953268958005e-05,6.935563669601764e-07
15914,n4131,115.0,39,"Santos, Carlos (III)",14,Drama,0,0,1,0,0,0,0,1,0,1,0,1,0,0,3,0,0,4,0,0,0.6052631578947368,36222.784968760265,0.09618542725198664,8.252978283608714e-05,2.8263118524014456e-08
15915,n3946,65.0,31,"Munro, Caroline",12,Horror,2,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095238,54918.68617605964,0.12717495846812976,4.839385589526304e-05,6.119375334300264e-06
15916,n13334,3.0,1,Kat (V),20,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5499999999999999,0.0,0.09187911584643649,1.0113085761297608e-05,2.0404089180457605e-06
15917,n6049,426.0,70,"Sardo, Lucia",13,Drama,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,7,0,0,0.4761904761904762,2525.976816921739,0.10043675660745421,7.831453672918097e-05,4.9649069173673975e-09
15918,n13467,30.0,12,"Belle, Anna",25,Adult,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0.4807017543859649,1565.687473067683,0.09802038581416898,3.779800142605464e-05,1.4637342142911008e-09
15919,n10778,7.0,3,"Zeman, Richard",31,Thriller,0,4,0,0,0,2,2,0,0,0,1,9,0,0,1,2,1,5,0,1,0.27759103641456584,1179.621828038105,0.09253427489900436,2.3710827725831583e-05,9.66814950856252e-11
15920,n17041,22.0,11,"Townsend, Stanley",16,Drama,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,4,1,0,0.4,9912.445961873545,0.07201891455851589,3.0807330024990536e-05,1.4089443471156376e-15
15921,n2125,15.0,7,"Jason, David",19,Drama,2,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0.3304843304843305,733.9484403526715,0.10683331701106649,2.7730933991364826e-05,1.3390404970248867e-06
15922,n7599,30.0,14,"Simmons, Shadia",14,Drama,1,0,0,0,0,0,3,2,0,2,0,0,0,0,1,0,0,5,0,0,0.08888888888888889,5335.610219779901,0.09830581025976073,2.837643784277831e-05,1.6809288527357385e-10
15923,n8357,4.0,2,"Lubowski, Manou",21,Romance,0,0,3,0,0,1,1,3,0,0,2,0,0,0,6,0,0,1,0,0,0.1503267973856209,218.53268557297181,0.09550909180451662,1.5374821420418896e-05,1.0584926098250399e-10
15924,n15756,6.0,3,"Alderman, Ralph J.",11,Comedy,0,0,1,0,0,0,1,3,0,1,0,2,0,0,1,0,0,2,0,0,0.3188405797101449,2829.078722909598,0.09881058191473101,1.860815292194933e-05,1.3198367450694888e-07
15925,n10904,30.0,15,Laila,11,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0.3333333333333333,13365.875065215136,0.11926448782687722,2.8333452921233614e-05,3.1272413614789657e-06
